Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
proofwp,"Proofwp – Visual Product Reviews for WooCommerce",1.1.3,1.1.2,https://downloads.wordpress.org/plugin/proofwp.1.1.3.zip,"2026-06-01 09:43:00",https://wordpress.org/plugins/proofwp/,5.8,7.4,0
qaproof,QAProof,1.0.21,1.0.20,https://downloads.wordpress.org/plugin/qaproof.1.0.22.zip,"2026-06-01 08:51:00",https://wordpress.org/plugins/qaproof/,6.0,8.0,0
rapls-pdf-image-creator,"Rapls PDF Image Creator",1.0.9.9,1.0.9.8,https://downloads.wordpress.org/plugin/rapls-pdf-image-creator.1.0.9.9.zip,"2026-06-01 09:31:00",https://wordpress.org/plugins/rapls-pdf-image-creator/,5.0,7.4,100
rouergue-creation-top-notice-bar,"Rouergue Creation Top Notice Bar",1.0.7,1.0.6,https://downloads.wordpress.org/plugin/rouergue-creation-top-notice-bar.1.0.7.zip,"2026-06-01 09:52:00",https://wordpress.org/plugins/rouergue-creation-top-notice-bar/,6.0,7.4,0
sample-data,Prefill,1.1.3,1.1.2,https://downloads.wordpress.org/plugin/sample-data.1.1.3.zip,"2026-06-01 08:00:00",https://wordpress.org/plugins/sample-data/,4.4,,80
sendpol-for-woocommerce,"Peppol e-Invoicing Integration by SendPol",1.2.0,1.1.13,https://downloads.wordpress.org/plugin/sendpol-for-woocommerce.1.2.0.zip,"2026-06-01 08:47:00",https://wordpress.org/plugins/sendpol-for-woocommerce/,5.9,7.4,60
seopulse,"SEOPulse – SEO tools to Boost your Rankings & Traffic",1.2.1,1.1.0,https://downloads.wordpress.org/plugin/seopulse.1.2.1.zip,"2026-06-01 10:27:00",https://wordpress.org/plugins/seopulse/,6.0,8.1,0
serial-codes-generator-and-validator,"Serial Codes Generator and Validator with WooCommerce Support",2.9.8,2.9.7,https://downloads.wordpress.org/plugin/serial-codes-generator-and-validator.2.9.8.zip,"2026-06-01 08:48:00",https://wordpress.org/plugins/serial-codes-generator-and-validator/,,7.0,800
sharing-image,"Sharing Image",3.9,3.7,https://downloads.wordpress.org/plugin/sharing-image.3.9.zip,"2026-06-01 08:23:00",https://wordpress.org/plugins/sharing-image/,5.3,5.6,600
shield-wp-admin,"Shield WP Admin",1.0.3,1.0,https://downloads.wordpress.org/plugin/shield-wp-admin.1.0.3.zip,"2026-06-01 10:08:00",https://wordpress.org/plugins/shield-wp-admin/,5.0,7.2,10
simply-gallery-block,"Mixed Media Gallery Blocks",3.3.3.2,3.3.3,https://downloads.wordpress.org/plugin/simply-gallery-block.3.3.3.2.zip,"2026-06-01 09:01:00",https://wordpress.org/plugins/simply-gallery-block/,6.8,5.3.8,40000
